date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,Year,home_team_attack_strength,away_team_attack_strength,home_team_defence_strength,away_team_defence_strength,home_team_id,away_team_id,home_win,away_win,FTR_Encode,FTR
2023-03-25,United Arab Emirates,Tajikistan,0.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,2023,1.1052674034040495,1.0,0.5951439864483343,0.8927159796725015,232,214,0,0,1,D
2023-03-25,Scotland,Cyprus,3.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,2023,1.3093167701863355,0.6,1.0712591756070018,2.1425183512140036,187,53,1,0,2,H
2023-03-25,Spain,Norway,3.0,0.0,UEFA Euro qualification,Málaga,Spain,False,2023,1.9044607566346698,2.3333333333333335,0.47611518915866746,1.041501976284585,202,158,1,0,2,H
2023-03-25,Croatia,Wales,1.0,1.0,UEFA Euro qualification,Split,Croatia,False,2023,0.833201581027668,1.6666666666666667,0.47611518915866746,0.5951439864483343,50,240,0,0,1,D
2023-03-25,Armenia,Turkey,1.0,2.0,UEFA Euro qualification,Yerevan,Armenia,False,2023,0.7141727837380011,1.75,1.0712591756070018,0.9919066440805572,10,225,0,1,0,A
2023-03-25,Belarus,Switzerland,0.0,5.0,UEFA Euro qualification,Novi Sad,Serbia,True,2023,0.47611518915866746,2.4,0.7141727837380011,0.5951439864483343,19,207,0,1,0,A
2023-03-25,Israel,Kosovo,1.0,1.0,UEFA Euro qualification,Tel Aviv,Israel,False,2023,0.7141727837380011,0.8,0.7141727837380011,0.7141727837380011,104,114,0,0,1,D
2023-03-25,Andorra,Romania,0.0,2.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,2023,0.11902879728966687,2.0,1.3093167701863355,0.35708639186900054,5,174,0,1,0,A
2023-03-25,Martinique,Costa Rica,1.0,2.0,CONCACAF Nations League,Fort-de-France,Martinique,False,2023,0.8927159796725015,1.6666666666666667,1.4878599661208358,1.1052674034040495,133,49,0,1,0,A
2023-03-25,Curaçao,Canada,0.0,2.0,CONCACAF Nations League,Willemstad,Curaçao,False,2023,0.7651851254335728,3.0,1.785431959345003,0.7651851254335728,52,37,0,1,0,A
2023-03-25,Bermuda,Guyana,0.0,2.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False,2023,0.5951439864483343,2.6,1.4878599661208358,0.7141727837380011,23,91,0,1,0,A
2023-03-25,Montserrat,Haiti,0.0,4.0,CONCACAF Nations League,Lookout,Montserrat,False,2023,0.8927159796725015,1.3333333333333333,1.1902879728966687,0.7439299830604179,142,92,0,1,0,A
2023-03-25,Sint Maarten,Bonaire,6.0,1.0,CONCACAF Nations League,Saint Croix,United States Virgin Islands,True,2023,1.3390739695087521,1.0,1.4878599661208358,1.5870506305288914,194,26,1,0,2,H
2023-03-25,Turks and Caicos Islands,United States Virgin Islands,1.0,0.0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False,2023,0.5951439864483343,1.3333333333333333,1.1902879728966687,1.1902879728966687,227,234,1,0,2,H
2023-03-26,Fiji,Solomon Islands,0.0,2.0,Friendly,Lautoka,Fiji,False,2023,1.6366459627329193,3.1666666666666665,1.1902879728966687,0.7141727837380011,70,197,0,1,0,A
2023-03-26,Macau,Singapore,0.0,1.0,Friendly,Taipa,Macau,False,2023,0.0,1.5,2.6781479390175043,1.1902879728966687,126,193,0,1,0,A
2023-03-26,New Zealand,China PR,2.0,1.0,Friendly,Wellington,New Zealand,False,2023,0.5951439864483343,1.4285714285714286,1.1902879728966687,0.5951439864483343,150,44,1,0,2,H
2023-03-26,Russia,Iraq,2.0,0.0,Friendly,Saint Petersburg,Russia,False,2023,2.1821946169772257,2.375,0.7935253152644457,0.7439299830604179,175,101,1,0,2,H
2023-03-26,São Tomé and Príncipe,Sierra Leone,0.0,2.0,African Cup of Nations qualification,Agadir,Morocco,True,2023,0.0,1.25,1.9342179559570865,0.29757199322416716,211,192,0,1,0,A
